0.00205 -0.00205 -0.00618 -0.01031 -0.01441 -0.01847 -0.02246 -0.02638 -0.03021 -0.03395 -0.03760 -0.04114 -0.04458 -0.04789 -0.05107 -0.05411 -0.05697 -0.05965 -0.06211 -0.06432 -0.06628 -0.06794 -0.06928 -0.07029 -0.07096 -0.07126 -0.07122 -0.07084 -0.07015 -0.06918 -0.06799 -0.06664 -0.06522 -0.06379 -0.06245 -0.06127 -0.06030 -0.05952 -0.05883 -0.05794 -0.05626 -0.05275 -0.04565 -0.03206 -0.00753 0.03452 0.10311 0.20964 0.36626 0.58152 0.85204 0.97403 0.00000 
0.00246 -0.00246 -0.00731 -0.01208 -0.01676 -0.02135 -0.02583 -0.03022 -0.03451 -0.03869 -0.04277 -0.04673 -0.05058 -0.05430 -0.05788 -0.06129 -0.06453 -0.06755 -0.07033 -0.07284 -0.07505 -0.07693 -0.07844 -0.07955 -0.08025 -0.08053 -0.08037 -0.07980 -0.07882 -0.07747 -0.07580 -0.07386 -0.07173 -0.06948 -0.06719 -0.06490 -0.06265 -0.06038 -0.05794 -0.05497 -0.05082 -0.04433 -0.03364 -0.01579 0.01364 0.06089 0.13430 0.24387 0.39957 0.60741 0.86242 0.96675 0.00000 
0.00288 -0.00288 -0.00845 -0.01386 -0.01912 -0.02423 -0.02921 -0.03407 -0.03880 -0.04342 -0.04792 -0.05230 -0.05656 -0.06069 -0.06466 -0.06847 -0.07208 -0.07546 -0.07857 -0.08139 -0.08386 -0.08596 -0.08763 -0.08885 -0.08959 -0.08982 -0.08954 -0.08873 -0.08743 -0.08565 -0.08343 -0.08083 -0.07791 -0.07473 -0.07136 -0.06784 -0.06417 -0.06028 -0.05596 -0.05082 -0.04412 -0.03465 -0.02047 0.00139 0.03523 0.08696 0.16421 0.27576 0.42979 0.63033 0.87145 0.96052 0.00000 
0.00329 -0.00329 -0.00958 -0.01562 -0.02145 -0.02709 -0.03255 -0.03787 -0.04304 -0.04808 -0.05300 -0.05780 -0.06247 -0.06700 -0.07137 -0.07557 -0.07956 -0.08331 -0.08677 -0.08990 -0.09265 -0.09498 -0.09683 -0.09816 -0.09893 -0.09911 -0.09868 -0.09763 -0.09596 -0.09370 -0.09088 -0.08755 -0.08375 -0.07956 -0.07503 -0.07017 -0.06498 -0.05936 -0.05308 -0.04569 -0.03642 -0.02400 -0.00647 0.01912 0.05690 0.11247 0.19278 0.30551 0.45736 0.65082 0.87941 0.95510 0.00000 
0.00369 -0.00369 -0.01069 -0.01735 -0.02373 -0.02988 -0.03581 -0.04157 -0.04717 -0.05262 -0.05795 -0.06315 -0.06823 -0.07317 -0.07795 -0.08254 -0.08692 -0.09105 -0.09487 -0.09833 -0.10137 -0.10394 -0.10598 -0.10743 -0.10824 -0.10836 -0.10778 -0.10646 -0.10441 -0.10163 -0.09816 -0.09404 -0.08931 -0.08403 -0.07824 -0.07197 -0.06518 -0.05776 -0.04946 -0.03979 -0.02796 -0.01266 0.00807 0.03710 0.07842 0.13728 0.22000 0.33329 0.48262 0.66930 0.88650 0.95032 0.00000 
0.00408 -0.00408 -0.01175 -0.01902 -0.02593 -0.03256 -0.03895 -0.04513 -0.05114 -0.05699 -0.06272 -0.06832 -0.07380 -0.07914 -0.08432 -0.08932 -0.09410 -0.09862 -0.10281 -0.10661 -0.10997 -0.11280 -0.11504 -0.11662 -0.11748 -0.11756 -0.11682 -0.11522 -0.11277 -0.10945 -0.10529 -0.10034 -0.09462 -0.08819 -0.08109 -0.07334 -0.06489 -0.05562 -0.04526 -0.03331 -0.01895 -0.00086 0.02290 0.05512 0.09962 0.16129 0.24589 0.35928 0.50587 0.68608 0.89288 0.94605 0.00000 
0.00445 -0.00445 -0.01277 -0.02060 -0.02802 -0.03511 -0.04192 -0.04850 -0.05490 -0.06114 -0.06725 -0.07324 -0.07911 -0.08485 -0.09044 -0.09585 -0.10104 -0.10596 -0.11054 -0.11471 -0.11840 -0.12152 -0.12398 -0.12571 -0.12664 -0.12668 -0.12578 -0.12391 -0.12104 -0.11717 -0.11230 -0.10647 -0.09972 -0.09211 -0.08365 -0.07437 -0.06422 -0.05308 -0.04064 -0.02642 -0.00957 0.01121 0.03783 0.07300 0.12035 0.18444 0.27049 0.38362 0.52736 0.70139 0.89864 0.94220 0.00000 
0.00480 -0.00480 -0.01372 -0.02208 -0.02997 -0.03748 -0.04469 -0.05164 -0.05841 -0.06501 -0.07149 -0.07785 -0.08411 -0.09024 -0.09624 -0.10207 -0.10768 -0.11302 -0.11801 -0.12257 -0.12661 -0.13004 -0.13275 -0.13466 -0.13567 -0.13569 -0.13466 -0.13252 -0.12924 -0.12480 -0.11920 -0.11249 -0.10469 -0.09585 -0.08600 -0.07516 -0.06329 -0.05025 -0.03575 -0.01927 0.00001 0.02338 0.05271 0.09060 0.14052 0.20669 0.29384 0.40643 0.54725 0.71542 0.90388 0.93872 0.00000 
0.00512 -0.00512 -0.01459 -0.02343 -0.03175 -0.03965 -0.04721 -0.05451 -0.06162 -0.06856 -0.07539 -0.08211 -0.08874 -0.09527 -0.10167 -0.10792 -0.11396 -0.11973 -0.12515 -0.13012 -0.13454 -0.13831 -0.14131 -0.14343 -0.14455 -0.14458 -0.14344 -0.14105 -0.13736 -0.13236 -0.12604 -0.11843 -0.10956 -0.09948 -0.08823 -0.07582 -0.06221 -0.04727 -0.03071 -0.01202 0.00963 0.03549 0.06738 0.10781 0.16004 0.22801 0.31597 0.42782 0.56571 0.72832 0.90866 0.93554 0.00000 
0.00541 -0.00541 -0.01537 -0.02464 -0.03333 -0.04157 -0.04946 -0.05707 -0.06448 -0.07174 -0.07889 -0.08595 -0.09294 -0.09985 -0.10667 -0.11334 -0.11982 -0.12604 -0.13190 -0.13731 -0.14214 -0.14629 -0.14960 -0.15197 -0.15324 -0.15332 -0.15210 -0.14948 -0.14542 -0.13988 -0.13284 -0.12434 -0.11441 -0.10308 -0.09042 -0.07643 -0.06109 -0.04426 -0.02566 -0.00479 0.01916 0.04742 0.08173 0.12452 0.17885 0.24836 0.33691 0.44785 0.58284 0.74018 0.91301 0.93263 0.00000 
