0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
0.00000 23997419856874979215699539168899971306507843596930669224794241549210236969788535247267464936124641900699869776818464191078221557780449689115803491245258528572274758598519942620429460119900333941360084365103174545977438414996384993859876848897252360065490198844452601406354634637956070879789056.00000 -56639552042091640252692998423471704310802436928853913656212737800587898812803986846506075992913467564647164923036776700960347819292842756571025435773587526210145963399099963821057123505503228529239061422603346824370354223657565092872132509698234978041726515256412840228742946236128851732201472.00000 109523587063470495597081557838687648095066075915594859345807698969306763417494634830535921628338681582365179813664910288792727210905704990210952989900736155369707199488560385331436504162225615011865575036100472865676900371529261958954592547825009810940215061491265060741571668937470878347689984.00000 -200776945426926156581863980120157601538555193808605639940994753317984535766349597106451821102854878029703739615079884067668136354838364468949541587313963515598109230122320882472183866638232208637191195983358365808716254763264422275621215573818581112004761134112419796296682332175427172755832832.00000 360641136925246817501191302695471040837503570849796529883749226362560501244079590222145238477845692490899712330990205233398943280131745630678040036361508093978740146261663156207291693719118006943611254242033727190753211384144957990804863391984064231472525741023974652704075787985539744495828992.00000 -640460351312244062296871109602324402521855745452667761765957824684327147376737587282129939331992846028132760055475598710014309240901164238932313482747601287892739041465817348531044026666619469735517466889732920017005330757195173069028543752470848160943091231906428457988440507247861060855660544.00000 1127420132584936208149118773084663489430593765396756731080881473983058278057792767502830545833980759852401612321198229094193679427165832756051673476493955978455437840394465979917252341617903209374739047414531820901786796250657327527453039772981265326616633357780422122343731899570511577043959808.00000 -1968751016073346231972032928928365974330407547691793582866748334600766994755025706314475070237765998094787893941405104560244762958131195119087194166330120209812447950842836565464275203355979479017279443064022904777008944725941306178208245797129299154767439014815657387392763741454799689568223232.00000 3411268247381232115659985025601827062334556804339914209278371726563151469166674441556447337420409112831714575170560073266679789583160108548699884526217065204745577843004361300621801812253719314725152253434321182790256233041429729937236884565683047765987767766889148307028804145506258310028853248.00000 -5865485145925016084657982885312055955166840609263158383690770880125120563548401589185603195318881287683788482883620112052615754302627077468540426673351288411669392439542628975159125587317485034047672250457185901145049421675429666957165455884470091578000565075128745292497103731352861533683056640.00000 10008722574842871826810221439989305475151118604271674005224605891670193179960741038260447553516971076821134238102035139068229490271367115664002998948629158764736018873743078872653475679190205839580544088459425467338109612317729983233830071678465433047751738889403835506856229244351681485604913152.00000 -16949536097950321136935167525661572495125052121323072506787570550041089071508467476373415085930122668379530769709778458718450465370464554129951740218756855518775948494659197289842834673036523505407654952694294949410387443664553767257420787559860477141066646501229236356345553942422942929706287104.00000 28487693098501349366564381677759813374617602696239572229582589791583985100024507278024808442267270744791981652861075045004627836246315270456334195957949941530323627758766070625825322328170898289263227130789148654373111855117863161104708683161289841072726127565583896426149101766043769640344092672.00000 -47521710513424043379588577371192364356500725125229402920433890668719001166940210959633558160768079180546019575563440826076167246983122243296796586747652554131808961761420120672097948031444326055038945393552925134324525611920038186905515266565008435482122407985884661493609905704139238225337122816.00000 78682232580559282281816236482249314611564775883968011683706985506258537342602013201756087589095937172762293021058957699869550519454606595268462881144298976066198194578949975680674802356608910490847013415145925730005292581435442637521090343650731206050328633736751667208894193044119692229776244736.00000 -129307946504377012631801940184028907308040241373689092510062656184626063259068714759434884826089012538472407608062028032611122439946856518099547296859972596116595143917157797456174183000083708372227624925405344308343834956057002111144994734333066185696315279823046757987014919208137374603191255040.00000 210936342318778636317681814763767254551353743442120678862752269431432008144611161870101514875411911860443185065412654398788284934356027438445609624590657339742760771608414629502733117697154302800929998760925518207001864061983142788524275372248932803497961897669520830134048876508059027139635183616.00000 -341561270430344710621008001945184669802114268095016066680591965445480364088795856249267232358859542749430260781671065015273915857301335201784242676569647481588440119971386398620850062730344788912173927328229210323098244660827245733192072649887600523911547984259908696464911401817381495533576650752.00000 549022113520419502494563955265294979434923534207954764203558391795379337038250048030226640877640164316431881299270809109713169387922345226145580798514356256319048863777196785164584448547720649609718719373169846904886844180337032796818629289691938433353238998689458283065985806265643709480516452352.00000 -876047585029026036449313989391438366671335391117989246876624849716029892171271738231218860846499238399981484666189348528897642667416947022120711610803703626708249778585125713186403777750551857893057499029549882553722899916084185781230971672499718753484045692580902051055219204614460921776066002944.00000 1387696442408353589645525237452712394726857654568300404426904115951244669914244069018372375425818777055539392882231414505486339221485377534909013623748631996116848432549482653354815936100870347266493991359169390597505320236400877605342517302160318670572868505165037026847856479346768811316939325440.00000 -2182237887175045655439804420143625085667668356951938310669558529620948312046851452858575880421027249930383192308456612277298003956440224590702660805588250484948214308841031236582223240724126638483380505894665231548897874768898095327564174166874711470310070467204639890364763879382967029356849790976.00000 3406921376007516253882694865168697305336198268726940972529024200388649615955846983625508230561937425825807960794856143029280272884867560023170472878297855704088811760070549187088504922851964813729668059391947196772715053365210008265324303711595488338350640683918914830489866921491124383690558275584.00000 -5280630061171684435793951916253405112077841219638993558412053400512687463114890878537071227640321154642868749215496948516826932951987611625939281020080705137428601933162923975457871376633578824854578792219151783915409831058261008055367967620513661352693182307989822719037364756644411887729898422272.00000 8126131488411251011483024422414725842998124521323843121086750919133687717439681293661913401653182570857664170624128338566288869990784936923017195028925878946848616393379702778605330319960975832838538328744638171446176723037565623988830904820606562146242401581486565235225159652274330700843243798528.00000 -12415577310627330319601188045015797346419546444342642712181979905615859575159644132853228071762256747786830366132881559138585425512896755720493262451938173240881545281449274133512309686868334289672027763758856953132603116001532815829857228625908257524399352248143241844884250172651191991422184062976.00000 18834110415063677329343997229029241232479408369571429264934389906991868740895246427567280416007849137462159324457089900029449888406431081668530632975228022919164510111384208436420764759441723769916608421204228303661151451376448013618021607015055881681590931679931330268557444431181902573022717411328.00000 -28367967486430890243541426374429153983122700857079442750210525707157868622663662620186395497936186683166521234592862204656222413592756598150855161672313103073414821320307588141541071631396222992287705083469378404981622882446734555801008821682770693974857211041069030629041389600914610794585726648320.00000 42425374325466440928305630339329722526719291217289161766941056153695594838980780697830985676486886473721113347025625740691255134958230682701482458317230688659567706138315949310433889186538629464163484624592382973402812331356714333295966138816563916883903831008100269691805229972238411409272833310720.00000 -63000875083233381205056512819763595145011095733444204165796452425426506653561021934797670962428294760170573827872600964380617746821009164032816334842630783744734804777127808354643635417282033199268896590652618418221721218842547657835755793497657352195200073896362409812358147090968771884521214705664.00000 92896562044242848105312512515988671084127961237573229358514422602760853329981980111286136690822020822008869630096756089503998538848858791481250694736983548048233913256429096013291215165610524003925178578068587161864169658485955681390868790738330244152433585313703872929863328129416732680464675897344.00000 -136017010719000654532882857869072777036012750059315107496435628610627432734686609689573329105652971765525046729213516589538058656727471332152223030966852927352818291434474330886205021289005376274300247315530056883079329105620802554444295695711630153664452418799527687370782541034354219017470109286400.00000 197758579846479695297998947738074279894143762723516281327371705425137842270327165378519611946853356375105405823634565691429949101827975850016009743116561322643738822988926364423046401638923468697233373358252591197550853281678673678813335664985192112966237293409211356973521044793838003997009795612672.00000 -285518070876015639163248484203532212919698130571022075182455464376049613319868949941252781376271963947356675004507608437670525323241028147323503148974282520918331138061722110210732561409809534831300001722040259791662016447029633493030842735115859416431144946835578494924371736155545685564040239120384.00000 409350462995140973594312289362038104050821705044126297843463087652387212867720858189406139094334327507407417688240481132079710356968369066748335059784928096746007279395310288667890825139665856879113116766668656923919947135505152485124065196455277477640055734722167646337320033611196225720268902891520.00000 -582810378512057633348153450964829706669328512705156255571905873033708207481134493155751264286702221595164238422301500299193347440657315306658481055837219571106207628598423314217142788618670296394619164418401150537708800233462968449267359476607763061700774149423318774237719991676525357616873160572928.00000 824016824338143869607769765205628797975452312223655287977277733907098501765452966518796925468443517306849026438985699726300149206839412120218558432242187670914465921544272419301582627096583722229029729519129369325780524252993376200863549217017878015997667875401420310602898492588588842791959722459136.00000 -1156985217544556838009350624429060012805053231434936681407453585459295974994439643787885889786807978130513705741853886669045723391071324213952604505744625742494732642290758336390484476602871165611739360282811128446223347996720232508861700901375100288231759271970289453878291479851161995042884270686208.00000 1613274221722656966445607197294159451408471021077890219891040376083981227537453684814208510216185754944536514287612875937304112524442768545261134035390365577812687171973291613874354835371502116663941766376659289105901998073332861955848010399229736571731030552609683873321246036103594953582877740105728.00000 -2233996834361599611945225736057481332580779674326035514113367665411300157536757976084047433284338471483480101848962353818653269511429975260209443554189320262297445263143105564942398835063059019536880220533177537853964172325666373139855543171939302027522265559981068983774209031808645755082949703761920.00000 3072244659943143487699483317082185840453426665276473157556765284754362203027284265814817872156740564399925321579873616974611994936059634818670652666398601085937060806162523899015008958063934403830800092787426713664120017214752827005947493664861286243969448197369326856261325873879052491151065787400192.00000 -4195970420687513930748306289673958742433181691217233946810540216523704090676180623393355767784655735543438494551869422769092341860082276648782317016286820039215979296726127920209693513214424144481283680696114539959390561017402756976080436236150186686834487230920284370890862527402505837051644171255808.00000 5691365418104469225864471986354585667423585041587330534306060562432719134211500133341972235383650164752632045407677196407735433934935184635598149022447217287167187907763903267832689555988603935581501995474841240050738769305546793548865468222781653591582356207571994032337186576303577887572756378157056.00000 -7666754709425786857556352712150299427240982690469766568691703718264406231540911528543394213049434512514829275374420847443554876497895031997389290706110291655165884158253643010482049486133411076815259736862613539536566075975369313934510191711301564924060137118855713781587414302710726114809037021249536.00000 10257012043537764161145286019279291255775313716169918961069477648825471295251613143319249288938479980113307185203594405094912160681713562653039732098260935282476697235942298391330988570170630465200742154104760198258330582868050303210214613793441010259046822873173946395089595198138630409958820553949184.00000 -13628468042412652517702197939904881398752811108245784058677432018000282139354784649476999800025616620977223659644720119749235470246862338095435052238911547953701391069235747644411270111231669637880117131948483024892109081331758647393281520441889211282632158240106659553673522648822208584195139358949376.00000 17984247863934060040902982941915466549772227933920632719818037700960777386532890523164667465202596151749588181187734491309930645808940356046659186940704470223504167776488695480567059719526888637839400441206425922257814019405616758199910594396676680037629404362811770530357596500935648966987106284994560.00000 -23569928155762673449596355454395495886544996899306944826219850676197021781769694924081293818346534406664255391827842215718397772273873275776461552893410841958209531624140300043668774925349157748651509943739043874794758404872024564980157234080554919332704052698888255389572173538213961340209652064845824.00000 30679347562205507961972020582643380125591493613558577424892648655025692261533500784876680018887181937967952176135561422522700489205283710270362453130861688768128862296744597137086179827033181526777206153841149985239764080775444378562538428422623656867004362371577908262786548430860895157994290501648384.00000 -39660341153573921241401788125881890450072324812164659042802460333835401257328152399785086451989061117706477656804754080937294171864363132674598552089758041608295310277493218276675920647267274386008745393817241848642904689099672106983809479224807440178096816144244071872829291294338230567721987681026048.00000 50920098588045028142257917040674728818846827106551295918690491648100336979491255867188206101931559272432980091916940328957939834839229960015842973763955008029937415821496919479578087678412747505035043950842478532834158685170242719464536170311688001558439516347713590021191511009699269762046275138617344.00000 -64929771325823863099663462851569094242425026066510352047834668842813331073567398537164059993305622457889711932163522138486703083757901569050101713426079902309701237291521038158238744298437549045285095159759072554145880366336621201387202244250400173429884001826072093165727789637912425501519515544977408.00000 82227879701934801120371896510459697304082208319868332060110408535620978882489224124412828035472535496537223088061597553020939732216403848037608291312442703971210341099502374501938606969885027961318170683864147051228021250231566908009042713850595524114893456052502770108542739368901298299340674668953600.00000 -103422001249165340939148741140980758164212269437058036107776593717358648769434121111103774771453942884588960628132095624923949421536353628022756666646041456579646024731151982151898664595456007351351643860650241175535850478660475085046439701329096697157718604785823964690668210739388689795519425995079680.00000 129188163630527231573800684253467892653373010695535784143274985386930722400237092201907799831651419910734518555000755235009830299809264722762525290272203754386239544457088153169661214681885293421366491013412563862879573807676370940430772638755621909985995143680557004524456280594415389528074301126737920.00000 -160267326165279814774083624824729359039605367145729522656124226806111010047159667377539468538746519668534360143456166723392025365811931474715176304123457046933301140237066996951033884793475683787486487575919396022122881495856992324259061542173593721718875114529459893513957855551910637190035945472131072.00000 197458321168322009090352166634537932545670606909125462332712496483189266739440923370367303383495525725657566034754548641685820408930184000073555673794783707674337185054637217516287537248803038817404883212105349058129102521749037644500557512559109457035150922333785454186398512981787606308028942301265920.00000 -241606648345158332751935457445394241194676766518622923633168819283976937953088171576767890459102363629271011584235896602566663983171103026291351014587425122990544381087708988646295186315197065030039018422682290308587261489592352271487768275809497376866077910642274902686650907776285044033780063320145920.00000 293588580085525651893452324030365630398990819041336494472101537598008866013515431027781559790407258512220969287588146109584130785170713231887751757112709570289350138706647482426679458811285272722136907923026457355900070654101433989632121321597241722478747372668512891652454367702700910060167271939047424.00000 -354290149352354362423352738986991340298298479384127034784325756691278195121784760497760394910526275737811591804331385085114125887956924134411714093558213293374495956266400364654992169901382826260817286006214908276571100968079653753973850976839567253766539263098903196445126635645105310768192573663084544.00000 424580759698289156082774890197905748674984944629846710488044417142667974997812731543114241670623962062805346920914128680304567577757544652442993226132270997101492348846184423486450645302319634311170259625844019696948110869254341163769341081469965760267334888391388347246175533919478996011820064893304832.00000 -505281380677010169843587006447684537390974616146439702407654062530351321688667097930214444008440791027436427852187504808196259573562116161669137233995812779931078967920113859541826923522354210431650946882003899266992506643140420276791495199336857364304658772668664293833304158336912938222585490704433152.00000 597127569821898736057015049345469741314772625884416316334852907179198580193533066673527429054646883786919816047582953907366354235258873799928024860551623399004173724155836213522551492371163044590588501679878897264504141242466686748525376551159347436278311121777824793262912159720257206800231511531454464.00000 -700727888347382535959324218940726796757965736676069926133882007766559851176778383026656456058564613548032163754555595957519775115818106054381690828474081041423401020198721478115594270113455902602127205097173762610554530508355441838536618456807619768439650126229078409813369863165408377169833454689320960.00000 816518640827251132115507221091452627836194778074520414076045906327583378704517172868904065956576254971224758560590381066688263752786103811591664300779011801109905964101043397981054560709390984093090945029034800152434446052217642509126848867895209216524083169709102746618921786184687120302086940600041472.00000 -944716253291566993470373809933782693367872011934144017399865585785551382853943309626033251131568528357316692794787941553987153990759795574284106371680228612932975998247556804054597862890398598138952402767955459673841139564327991455040389415297481650604724912573146407730362269636368245481577376385073152.00000 1085268988560039532624658108452162387802344358234331990587040451004595851644976891384617574258158068678847155809335238797942131024960995899687415828669663659555755830359558243675210907301823703907257757759603087683988129656504368841627524569665935614957034523904275922123815153978948812129055749284298752.00000 -1237810057075400979643799157137209828202259573220837554612269295736841514764942412726418409593388010687141468770119604257604366596718134216618227351075407054197775786562969485393483315098960213309733726715760389914030125266680594349144913621533805257544839987677618228185044299729976402360641956863803392.00000 1401614487819006041873109585573476659840868230509932222808784889940165247943694664975061216726151508084281423816291967755040430593442222575144562940694547802300727206546684140212892581790021397450886813053578934428501127310077872759758370697535049735418631800738508935350373585289940146162789434968244224.00000 -inf inf -inf inf -inf inf -inf inf -inf inf -inf inf -inf inf -inf inf -inf inf -inf inf -inf inf -inf inf -inf inf -inf 647580804581107261312890122059457052556072702510776168848443955312150229293247703641072834386064619181578927248212042720166233919364046205545313274810791004241624615345946183242506580272486555176036194664940171754482082115636496229447548412897493938952541687588052192589206359998978808174488916263436288.00000 -318741235410221877900898281908638966640362322971116703723062460864738362050544956507608428568565266343140339225731514579145833514133664811611425768050012637879011285753340418218203006938773078081360238685971810188080949613501282877327780812148679915959686809151084337662808902210952598502949284311203840.00000 0.00000 
